fold,held_out,scenario,model,seed,n_test_windows,test_censored_share,wis_mean,wis_median,fit_seconds,utc
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,B4,42,16181,0.07379024475812912,0.043917033821344376,0.031553518027067184,86.3,2026-08-05T09:02:23.891085+00:00
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,B4,123,16181,0.07379024475812912,0.043588005006313324,0.03073887713253498,107.7,2026-08-05T09:04:11.896891+00:00
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,B6,42,16181,0.07379024475812912,0.047065336257219315,0.032095231115818024,101.6,2026-08-05T09:05:53.758486+00:00
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,B6,123,16181,0.07379024475812912,0.046131812036037445,0.0318254679441452,115.1,2026-08-05T09:07:49.156438+00:00
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,CLQR,42,16181,0.07379024475812912,0.04328851401805878,0.029986746609210968,65.4,2026-08-05T09:08:54.798322+00:00
lofo_hot_to_alta2,ALTA2_1301254,S1_fixed_50pct,CLQR,123,16181,0.07379024475812912,0.04430672526359558,0.0317152738571167,89.2,2026-08-05T09:10:24.215852+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,B0_persistence,fixed,15533,0.0741003006696701,0.052121703600684716,0.03267678618431091,0.0,2026-08-05T09:10:24.596492+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,B4,42,15533,0.0741003006696701,0.04413078352808952,0.031110716983675957,87.5,2026-08-05T09:11:52.337810+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,B4,123,15533,0.0741003006696701,0.043362293392419815,0.03024134412407875,113.6,2026-08-05T09:13:46.192010+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,B6,42,15533,0.0741003006696701,0.04547515884041786,0.031631190329790115,107.9,2026-08-05T09:15:34.341224+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,B6,123,15533,0.0741003006696701,0.04448729753494263,0.031115038320422173,120.4,2026-08-05T09:17:34.957387+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,CLQR,42,15533,0.0741003006696701,0.042386382818222046,0.029581686481833458,69.8,2026-08-05T09:18:44.953886+00:00
lofo_hot_to_alta2,ALTA2_1301255,S1_fixed_50pct,CLQR,123,15533,0.0741003006696701,0.043681807816028595,0.031377967447042465,92.2,2026-08-05T09:20:17.428530+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,B0_persistence,fixed,17313,0.09663258492946625,0.05634715846523299,0.032684579491615295,0.0,2026-08-05T09:20:17.844711+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,B4,42,17313,0.09663258492946625,0.051193203777074814,0.03382977098226547,89.1,2026-08-05T09:21:47.224636+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,B4,123,17313,0.09663258492946625,0.049715958535671234,0.03309531509876251,113.7,2026-08-05T09:23:41.150684+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,B6,42,17313,0.09663258492946625,0.05519421026110649,0.036369439214468,106.2,2026-08-05T09:25:27.616553+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,B6,123,17313,0.09663258492946625,0.05306533724069595,0.03598517179489136,112.4,2026-08-05T09:27:20.338320+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,CLQR,42,17313,0.09663258492946625,0.04910264536738396,0.03277932107448578,66.6,2026-08-05T09:28:27.157605+00:00
lofo_hot_to_alta2,ALTA2_1301256,S1_fixed_50pct,CLQR,123,17313,0.09663258492946625,0.049369052052497864,0.03414223715662956,87.1,2026-08-05T09:29:54.492268+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,B0_persistence,fixed,17437,0.15816940367221832,0.07511841931556106,0.04270362854003906,0.0,2026-08-05T09:29:54.890387+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,B4,42,17437,0.15816940367221832,0.06806996464729309,0.03950141742825508,84.1,2026-08-05T09:31:19.213711+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,B4,123,17437,0.15816940367221832,0.06655824929475784,0.03931407257914543,108.2,2026-08-05T09:33:07.641862+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,B6,42,17437,0.15816940367221832,0.06907118856906891,0.044083863496780396,109.3,2026-08-05T09:34:57.198605+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,B6,123,17437,0.15816940367221832,0.06614047288894653,0.04323239624500275,124.1,2026-08-05T09:37:01.563809+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,CLQR,42,17437,0.15816940367221832,0.0577063113451004,0.03745771199464798,70.5,2026-08-05T09:38:12.371970+00:00
lofo_hot_to_alta2,ALTA2_1301257,S1_fixed_50pct,CLQR,123,17437,0.15816940367221832,0.05677565559744835,0.038636770099401474,91.8,2026-08-05T09:39:44.420731+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,B0_persistence,fixed,18113,0.09109479188919067,0.05601294883027856,0.032146528363227844,0.0,2026-08-05T09:39:47.401438+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,B4,42,18113,0.09109479188919067,0.04708593711256981,0.031990811228752136,114.9,2026-08-05T09:41:42.618122+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,B4,123,18113,0.09109479188919067,0.04738471657037735,0.033140864223241806,96.2,2026-08-05T09:43:19.082227+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,B6,42,18113,0.09109479188919067,0.06385932862758636,0.04013173654675484,74.9,2026-08-05T09:44:34.203068+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,B6,123,18113,0.09109479188919067,0.06855922192335129,0.039912719279527664,63.7,2026-08-05T09:45:38.173647+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,CLQR,42,18113,0.09109479188919067,0.06153900548815727,0.041075725108385086,30.9,2026-08-05T09:46:09.234650+00:00
lofo_hot_to_alta2,ALTA2_1301253,S4_random_uniform,CLQR,123,18113,0.09109479188919067,0.05513085797429085,0.0380498431622982,41.7,2026-08-05T09:46:51.107624+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,B0_persistence,fixed,16181,0.06000865250825882,0.05051426403051799,0.030954554677009583,0.0,2026-08-05T09:46:51.383058+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,B4,42,16181,0.06000865250825882,0.04007464274764061,0.02847243659198284,78.1,2026-08-05T09:48:09.698224+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,B4,123,16181,0.06000865250825882,0.041013963520526886,0.030399726703763008,81.2,2026-08-05T09:49:31.158374+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,B6,42,16181,0.06000865250825882,0.04874247685074806,0.03339730203151703,73.4,2026-08-05T09:50:44.807083+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,B6,123,16181,0.06000865250825882,0.05125601217150688,0.03372044488787651,67.6,2026-08-05T09:51:52.596472+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,CLQR,42,16181,0.06000865250825882,0.05168377235531807,0.036484912037849426,29.9,2026-08-05T09:52:22.660776+00:00
lofo_hot_to_alta2,ALTA2_1301254,S4_random_uniform,CLQR,123,16181,0.06000865250825882,0.0473930649459362,0.03352484479546547,41.3,2026-08-05T09:53:04.085575+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,B0_persistence,fixed,15533,0.06096697226166725,0.05207911196266055,0.03271162509918213,0.0,2026-08-05T09:53:04.335005+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,B4,42,15533,0.06096697226166725,0.04078233614563942,0.02883409708738327,74.9,2026-08-05T09:54:19.409789+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,B4,123,15533,0.06096697226166725,0.041236504912376404,0.030060874298214912,71.7,2026-08-05T09:55:31.305618+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,B6,42,15533,0.06096697226166725,0.04579884186387062,0.03271268308162689,74.7,2026-08-05T09:56:46.188988+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,B6,123,15533,0.06096697226166725,0.04885455220937729,0.03288598731160164,60.2,2026-08-05T09:57:46.569822+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,CLQR,42,15533,0.06096697226166725,0.050015639513731,0.03570657968521118,29.9,2026-08-05T09:58:16.583701+00:00
lofo_hot_to_alta2,ALTA2_1301255,S4_random_uniform,CLQR,123,15533,0.06096697226166725,0.04597589373588562,0.03300284594297409,38.4,2026-08-05T09:58:55.161770+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,B0_persistence,fixed,17313,0.07277768105268478,0.0557690659362653,0.03223729133605957,0.0,2026-08-05T09:58:55.481865+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,B4,42,17313,0.07277768105268478,0.0453646145761013,0.031124135479331017,74.6,2026-08-05T10:00:10.242546+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,B4,123,17313,0.07277768105268478,0.04604035243391991,0.03279750049114227,76.7,2026-08-05T10:01:27.161065+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,B6,42,17313,0.07277768105268478,0.05558547377586365,0.0378703698515892,68.4,2026-08-05T10:02:35.798802+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,B6,123,17313,0.07277768105268478,0.059208206832408905,0.03817273676395416,55.0,2026-08-05T10:03:30.972965+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,CLQR,42,17313,0.07277768105268478,0.056679971516132355,0.03941615670919418,26.6,2026-08-05T10:03:57.707862+00:00
lofo_hot_to_alta2,ALTA2_1301256,S4_random_uniform,CLQR,123,17313,0.07277768105268478,0.051683176308870316,0.03646537661552429,35.7,2026-08-05T10:04:33.612827+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,B0_persistence,fixed,17437,0.11928657442331314,0.0708419394758362,0.04168595373630524,0.0,2026-08-05T10:04:33.881490+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,B4,42,17437,0.11928657442331314,0.05784362182021141,0.038472093641757965,66.5,2026-08-05T10:05:40.624399+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,B4,123,17437,0.11928657442331314,0.057946909219026566,0.03846117854118347,67.0,2026-08-05T10:06:47.833682+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,B6,42,17437,0.11928657442331314,0.06891634315252304,0.04508964717388153,64.4,2026-08-05T10:07:52.484636+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,B6,123,17437,0.11928657442331314,0.0723249763250351,0.0448603481054306,55.2,2026-08-05T10:08:47.912405+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,CLQR,42,17437,0.11928657442331314,0.06273713707923889,0.042579781264066696,26.6,2026-08-05T10:09:14.628320+00:00
lofo_hot_to_alta2,ALTA2_1301257,S4_random_uniform,CLQR,123,17437,0.11928657442331314,0.05774004012346268,0.040088824927806854,36.0,2026-08-05T10:09:50.779234+00:00
